cellI,x,y,z,V,Ux,Uy,Uz
2180,7.40871,0.04375,0.005,2.08261e-06,3.34511,0.0011591,0
2181,7.42537,0.04375,0.005,2.08023e-06,3.3446,0.00115497,0
2182,7.442,0.04375,0.005,2.07785e-06,3.34409,0.00115086,0
2183,7.45861,0.04375,0.005,2.07548e-06,3.34359,0.00114678,0
2184,7.47521,0.04375,0.005,2.0731e-06,3.34308,0.00114272,0
2185,7.49178,0.04375,0.005,2.07073e-06,3.34258,0.00113869,0
2186,7.50834,0.04375,0.005,2.06837e-06,3.34208,0.00113468,0
2187,7.52487,0.04375,0.005,2.066e-06,3.34158,0.0011307,0
2188,7.54139,0.04375,0.005,2.06364e-06,3.34109,0.00112674,0
2189,7.55789,0.04375,0.005,2.06128e-06,3.34059,0.0011228,0
2190,7.57437,0.04375,0.005,2.05893e-06,3.3401,0.00111889,0
2191,7.59084,0.04375,0.005,2.05657e-06,3.33961,0.001115,0
2192,7.60728,0.04375,0.005,2.05422e-06,3.33913,0.00111114,0
2193,7.6237,0.04375,0.005,2.05187e-06,3.33864,0.00110729,0
2194,7.64011,0.04375,0.005,2.04953e-06,3.33816,0.00110347,0
2195,7.6565,0.04375,0.005,2.04718e-06,3.33768,0.00109968,0
2196,7.67286,0.04375,0.005,2.04484e-06,3.3372,0.0010959,0
2197,7.68921,0.04375,0.005,2.04251e-06,3.33672,0.00109215,0
2198,7.70554,0.04375,0.005,2.04017e-06,3.33625,0.00108842,0
2199,7.72186,0.04375,0.005,2.03784e-06,3.33578,0.00108471,0
2200,7.73815,0.04375,0.005,2.03551e-06,3.33531,0.00108103,0
2201,7.75442,0.04375,0.005,2.03318e-06,3.33484,0.00107736,0
2202,7.77068,0.04375,0.005,2.03086e-06,3.33438,0.00107372,0
2203,7.78692,0.04375,0.005,2.02854e-06,3.33391,0.00107009,0
2204,7.80314,0.04375,0.005,2.02622e-06,3.33345,0.00106649,0
2205,7.81934,0.04375,0.005,2.0239e-06,3.33299,0.00106291,0
2206,7.83552,0.04375,0.005,2.02159e-06,3.33253,0.00105935,0
2207,7.85168,0.04375,0.005,2.01928e-06,3.33208,0.00105581,0
2208,7.86783,0.04375,0.005,2.01697e-06,3.33163,0.00105229,0
2209,7.88395,0.04375,0.005,2.01466e-06,3.33117,0.00104878,0
2210,7.90006,0.04375,0.005,2.01236e-06,3.33072,0.0010453,0
2211,7.91615,0.04375,0.005,2.01006e-06,3.33028,0.00104184,0
2212,7.93222,0.04375,0.005,2.00776e-06,3.32983,0.00103839,0
2213,7.94828,0.04375,0.005,2.00547e-06,3.32939,0.00103497,0
2214,7.96431,0.04375,0.005,2.00317e-06,3.32895,0.00103156,0
2215,7.98033,0.04375,0.005,2.00088e-06,3.32851,0.00102817,0
2216,7.99632,0.04375,0.005,1.9986e-06,3.32807,0.0010248,0
2217,8.0123,0.04375,0.005,1.99631e-06,3.32763,0.00102144,0
2218,8.02827,0.04375,0.005,1.99403e-06,3.3272,0.00101811,0
2219,8.04421,0.04375,0.005,1.99175e-06,3.32677,0.00101479,0
2220,8.06013,0.04375,0.005,1.98947e-06,3.32634,0.00101149,0
2221,8.07604,0.04375,0.005,1.9872e-06,3.32591,0.0010082,0
2222,8.09193,0.04375,0.005,1.98493e-06,3.32548,0.00100494,0
2223,8.1078,0.04375,0.005,1.98266e-06,3.32506,0.00100169,0
2224,8.12365,0.04375,0.005,1.98039e-06,3.32463,0.000998455,0
2225,8.13949,0.04375,0.005,1.97813e-06,3.32421,0.000995239,0
2226,8.1553,0.04375,0.005,1.97587e-06,3.32379,0.000992038,0
2227,8.1711,0.04375,0.005,1.97361e-06,3.32337,0.000988854,0
2228,8.18688,0.04375,0.005,1.97135e-06,3.32296,0.000985685,0
2229,8.20264,0.04375,0.005,1.9691e-06,3.32254,0.000982532,0
2230,8.21838,0.04375,0.005,1.96685e-06,3.32213,0.000979393,0
2231,8.23411,0.04375,0.005,1.9646e-06,3.32172,0.000976269,0
2232,8.24982,0.04375,0.005,1.96235e-06,3.32131,0.00097316,0
2233,8.26551,0.04375,0.005,1.96011e-06,3.3209,0.000970064,0
2234,8.28118,0.04375,0.005,1.95787e-06,3.3205,0.000966983,0
2235,8.29683,0.04375,0.005,1.95563e-06,3.32009,0.000963915,0
2236,8.31247,0.04375,0.005,1.9534e-06,3.31969,0.00096086,0
2237,8.32809,0.04375,0.005,1.95116e-06,3.31929,0.000957818,0
2238,8.34369,0.04375,0.005,1.94893e-06,3.31889,0.000954788,0
2239,8.35927,0.04375,0.005,1.9467e-06,3.3185,0.000951771,0
2240,8.37484,0.04375,0.005,1.94448e-06,3.3181,0.000948766,0
2241,8.39038,0.04375,0.005,1.94226e-06,3.31771,0.000945772,0
2242,8.40591,0.04375,0.005,1.94004e-06,3.31731,0.00094279,0
2243,8.42142,0.04375,0.005,1.93782e-06,3.31692,0.000939819,0
2244,8.43692,0.04375,0.005,1.9356e-06,3.31654,0.000936859,0
2245,8.45239,0.04375,0.005,1.93339e-06,3.31615,0.000933909,0
2246,8.46785,0.04375,0.005,1.93118e-06,3.31576,0.000930969,0
2247,8.48329,0.04375,0.005,1.92897e-06,3.31538,0.000928039,0
2248,8.49871,0.04375,0.005,1.92677e-06,3.315,0.000925118,0
2249,8.51412,0.04375,0.005,1.92456e-06,3.31462,0.000922205,0
2250,8.52951,0.04375,0.005,1.92236e-06,3.31424,0.000919301,0
2251,8.54488,0.04375,0.005,1.92017e-06,3.31386,0.000916404,0
2252,8.56023,0.04375,0.005,1.91797e-06,3.31348,0.000913515,0
2253,8.57557,0.04375,0.005,1.91578e-06,3.31311,0.000910632,0
2254,8.59088,0.04375,0.005,1.91359e-06,3.31274,0.000907756,0
2255,8.60618,0.04375,0.005,1.9114e-06,3.31237,0.000904885,0
2256,8.62147,0.04375,0.005,1.90922e-06,3.312,0.000902019,0
2257,8.63673,0.04375,0.005,1.90703e-06,3.31163,0.000899158,0
2258,8.65198,0.04375,0.005,1.90485e-06,3.31126,0.0008963,0
2259,8.66721,0.04375,0.005,1.90268e-06,3.3109,0.000893446,0
2260,8.68242,0.04375,0.005,1.9005e-06,3.31053,0.000890595,0
2261,8.69762,0.04375,0.005,1.89833e-06,3.31017,0.000887745,0
2262,8.71279,0.04375,0.005,1.89616e-06,3.30981,0.000884896,0
2263,8.72795,0.04375,0.005,1.89399e-06,3.30945,0.000882048,0
2264,8.7431,0.04375,0.005,1.89183e-06,3.30909,0.000879199,0
2265,8.75822,0.04375,0.005,1.88966e-06,3.30874,0.000876349,0
2266,8.77333,0.04375,0.005,1.8875e-06,3.30838,0.000873497,0
2267,8.78842,0.04375,0.005,1.88535e-06,3.30803,0.000870641,0
2268,8.8035,0.04375,0.005,1.88319e-06,3.30768,0.000867782,0
2269,8.81856,0.04375,0.005,1.88104e-06,3.30733,0.000864918,0
2270,8.83359,0.04375,0.005,1.87889e-06,3.30698,0.000862047,0
2271,8.84862,0.04375,0.005,1.87674e-06,3.30663,0.000859169,0
2272,8.86362,0.04375,0.005,1.87459e-06,3.30629,0.000856283,0
2273,8.87861,0.04375,0.005,1.87245e-06,3.30594,0.000853387,0
2274,8.89358,0.04375,0.005,1.87031e-06,3.3056,0.00085048,0
2275,8.90854,0.04375,0.005,1.86817e-06,3.30526,0.00084756,0
2276,8.92347,0.04375,0.005,1.86604e-06,3.30492,0.000844627,0
2277,8.93839,0.04375,0.005,1.8639e-06,3.30458,0.000841679,0
2278,8.9533,0.04375,0.005,1.86177e-06,3.30425,0.000838714,0
2279,8.96818,0.04375,0.005,1.85964e-06,3.30391,0.00083573,0
2280,8.98305,0.04375,0.005,1.85752e-06,3.30358,0.000832727,0
2281,8.9979,0.04375,0.005,1.85539e-06,3.30325,0.000829702,0
2282,9.01274,0.04375,0.005,1.85327e-06,3.30292,0.000826654,0
2283,9.02755,0.04375,0.005,1.85116e-06,3.30259,0.00082358,0
2284,9.04235,0.04375,0.005,1.84904e-06,3.30226,0.000820479,0
2285,9.05714,0.04375,0.005,1.84693e-06,3.30194,0.000817348,0
2286,9.07191,0.04375,0.005,1.84481e-06,3.30161,0.000814185,0
2287,9.08666,0.04375,0.005,1.84271e-06,3.30129,0.000810988,0
2288,9.10139,0.04375,0.005,1.8406e-06,3.30097,0.000807755,0
2289,9.1161,0.04375,0.005,1.83849e-06,3.30065,0.000804482,0
2290,9.1308,0.04375,0.005,1.83639e-06,3.30033,0.000801167,0
2291,9.14549,0.04375,0.005,1.83429e-06,3.30002,0.000797808,0
2292,9.16015,0.04375,0.005,1.8322e-06,3.2997,0.0007944,0
2293,9.1748,0.04375,0.005,1.8301e-06,3.29939,0.000790941,0
2294,9.18943,0.04375,0.005,1.82801e-06,3.29908,0.000787428,0
2295,9.20405,0.04375,0.005,1.82592e-06,3.29877,0.000783857,0
2296,9.21865,0.04375,0.005,1.82383e-06,3.29846,0.000780224,0
2297,9.23323,0.04375,0.005,1.82175e-06,3.29815,0.000776526,0
2298,9.2478,0.04375,0.005,1.81967e-06,3.29785,0.000772758,0
2299,9.26235,0.04375,0.005,1.81759e-06,3.29754,0.000768917,0
2300,9.27688,0.04375,0.005,1.81551e-06,3.29724,0.000764997,0
2301,9.29139,0.04375,0.005,1.81343e-06,3.29694,0.000760995,0
2302,9.30589,0.04375,0.005,1.81136e-06,3.29664,0.000756905,0
2303,9.32038,0.04375,0.005,1.80929e-06,3.29635,0.000752722,0
2304,9.33484,0.04375,0.005,1.80722e-06,3.29605,0.000748441,0
2305,9.34929,0.04375,0.005,1.80515e-06,3.29576,0.000744056,0
2306,9.36372,0.04375,0.005,1.80309e-06,3.29547,0.000739562,0
2307,9.37814,0.04375,0.005,1.80103e-06,3.29518,0.000734951,0
2308,9.39254,0.04375,0.005,1.79897e-06,3.29489,0.000730217,0
2309,9.40692,0.04375,0.005,1.79691e-06,3.29461,0.000725353,0
2310,9.42129,0.04375,0.005,1.79486e-06,3.29433,0.000720353,0
2311,9.43564,0.04375,0.005,1.79281e-06,3.29405,0.000715208,0
2312,9.44998,0.04375,0.005,1.79076e-06,3.29377,0.00070991,0
2313,9.46429,0.04375,0.005,1.78871e-06,3.29349,0.000704452,0
2314,9.4786,0.04375,0.005,1.78667e-06,3.29322,0.000698824,0
2315,9.49288,0.04375,0.005,1.78462e-06,3.29294,0.000693017,0
2316,9.50715,0.04375,0.005,1.78258e-06,3.29267,0.000687021,0
2317,9.5214,0.04375,0.005,1.78055e-06,3.29241,0.000680826,0
2318,9.53564,0.04375,0.005,1.77851e-06,3.29214,0.000674422,0
2319,9.54986,0.04375,0.005,1.77648e-06,3.29188,0.000667796,0
2320,9.56406,0.04375,0.005,1.77445e-06,3.29162,0.000660938,0
2321,9.57825,0.04375,0.005,1.77242e-06,3.29136,0.000653835,0
2322,9.59242,0.04375,0.005,1.77039e-06,3.29111,0.000646473,0
2323,9.60658,0.04375,0.005,1.76837e-06,3.29085,0.00063884,0
2324,9.62072,0.04375,0.005,1.76635e-06,3.2906,0.000630921,0
2325,9.63484,0.04375,0.005,1.76433e-06,3.29036,0.0006227,0
2326,9.64894,0.04375,0.005,1.76231e-06,3.29011,0.000614162,0
2327,9.66303,0.04375,0.005,1.7603e-06,3.28987,0.00060529,0
2328,9.67711,0.04375,0.005,1.75828e-06,3.28963,0.000596066,0
2329,9.69117,0.04375,0.005,1.75627e-06,3.2894,0.000586473,0
2330,9.70521,0.04375,0.005,1.75427e-06,3.28917,0.00057649,0
2331,9.71924,0.04375,0.005,1.75226e-06,3.28894,0.000566097,0
2332,9.73325,0.04375,0.005,1.75026e-06,3.28872,0.000555273,0
2333,9.74724,0.04375,0.005,1.74826e-06,3.2885,0.000543995,0
2334,9.76122,0.04375,0.005,1.74626e-06,3.28828,0.000532239,0
2335,9.77518,0.04375,0.005,1.74426e-06,3.28807,0.000519981,0
2336,9.78913,0.04375,0.005,1.74227e-06,3.28786,0.000507194,0
2337,9.80306,0.04375,0.005,1.74028e-06,3.28766,0.00049385,0
2338,9.81697,0.04375,0.005,1.73829e-06,3.28746,0.000479922,0
2339,9.83087,0.04375,0.005,1.7363e-06,3.28727,0.000465377,0
2340,9.84475,0.04375,0.005,1.73432e-06,3.28708,0.000450183,0
2341,9.85862,0.04375,0.005,1.73233e-06,3.28689,0.000434307,0
2342,9.87247,0.04375,0.005,1.73035e-06,3.28671,0.000417713,0
2343,9.8863,0.04375,0.005,1.72837e-06,3.28654,0.000400363,0
2344,9.90012,0.04375,0.005,1.7264e-06,3.28637,0.000382217,0
2345,9.91393,0.04375,0.005,1.72443e-06,3.28621,0.000363232,0
2346,9.92771,0.04375,0.005,1.72245e-06,3.28605,0.000343363,0
2347,9.94149,0.04375,0.005,1.72049e-06,3.2859,0.000322564,0
2348,9.95524,0.04375,0.005,1.71852e-06,3.28576,0.000300782,0
2349,9.96898,0.04375,0.005,1.71655e-06,3.28562,0.000277963,0
2350,9.98271,0.04375,0.005,1.71459e-06,3.28549,0.000254049,0
2351,9.99642,0.04375,0.005,1.71263e-06,3.28537,0.000228976,0
2352,10.0101,0.04375,0.005,1.71067e-06,3.28525,0.000202674,0
2353,10.0238,0.04375,0.005,1.70872e-06,3.28515,0.000175067,0
2354,10.0374,0.04375,0.005,1.70677e-06,3.28505,0.000146076,0
2355,10.0511,0.04375,0.005,1.70481e-06,3.28496,0.000115626,0
2356,10.0647,0.04375,0.005,1.70286e-06,3.28488,8.36429e-05,0
2357,10.0783,0.04375,0.005,1.70092e-06,3.28481,5.00099e-05,0
2358,10.0919,0.04375,0.005,1.69897e-06,3.28475,1.45117e-05,0
2359,10.1055,0.04375,0.005,1.69703e-06,3.2847,-2.3054e-05,0
2360,10.1191,0.04375,0.005,1.69509e-06,3.28467,-6.26698e-05,0
2361,10.1326,0.04375,0.005,1.69315e-06,3.28464,-0.00010424,0
2362,10.1462,0.04375,0.005,1.69122e-06,3.28462,-0.000147813,0
2363,10.1597,0.04375,0.005,1.68928e-06,3.28462,-0.00019352,0
2364,10.1732,0.04375,0.005,1.68735e-06,3.28463,-0.000241502,0
2365,10.1867,0.04375,0.005,1.68543e-06,3.28466,-0.000291891,0
2366,10.2002,0.04375,0.005,1.6835e-06,3.2847,-0.000344819,0
2367,10.2136,0.04375,0.005,1.68157e-06,3.28475,-0.000400426,0
2368,10.2271,0.04375,0.005,1.67965e-06,3.28482,-0.000458857,0
2369,10.2405,0.04375,0.005,1.67773e-06,3.28491,-0.000520267,0
2370,10.2539,0.04375,0.005,1.67581e-06,3.28502,-0.000584821,0
2371,10.2673,0.04375,0.005,1.6739e-06,3.28514,-0.000652693,0
2372,10.2807,0.04375,0.005,1.67198e-06,3.28529,-0.000724068,0
2373,10.2941,0.04375,0.005,1.67007e-06,3.28545,-0.000799145,0
2374,10.3074,0.04375,0.005,1.66816e-06,3.28564,-0.000878135,0
2375,10.3208,0.04375,0.005,1.66626e-06,3.28584,-0.000961263,0
2376,10.3341,0.04375,0.005,1.66435e-06,3.28608,-0.00104877,0
2377,10.3474,0.04375,0.005,1.66245e-06,3.28633,-0.00114091,0
2378,10.3607,0.04375,0.005,1.66055e-06,3.28662,-0.00123796,0
2379,10.374,0.04375,0.005,1.65865e-06,3.28693,-0.00134021,0
2380,10.3872,0.04375,0.005,1.65676e-06,3.28727,-0.00144798,0
2381,10.4005,0.04375,0.005,1.65486e-06,3.28764,-0.00156161,0
2382,10.4137,0.04375,0.005,1.65297e-06,3.28804,-0.00168145,0
2383,10.4269,0.04375,0.005,1.65108e-06,3.28847,-0.0018079,0
2384,10.4401,0.04375,0.005,1.64919e-06,3.28894,-0.00194138,0
2385,10.4533,0.04375,0.005,1.64731e-06,3.28945,-0.00208233,0
2386,10.4665,0.04375,0.005,1.64542e-06,3.29,-0.00223126,0
2387,10.4796,0.04375,0.005,1.64354e-06,3.29059,-0.00238867,0
2388,10.4928,0.04375,0.005,1.64166e-06,3.29122,-0.00255514,0
2389,10.5059,0.04375,0.005,1.63979e-06,3.2919,-0.00273129,0
2390,10.519,0.04375,0.005,1.63791e-06,3.29263,-0.00291779,0
2391,10.5321,0.04375,0.005,1.63604e-06,3.29341,-0.00311536,0
2392,10.5452,0.04375,0.005,1.63417e-06,3.29424,-0.0033248,0
2393,10.5583,0.04375,0.005,1.6323e-06,3.29514,-0.00354697,0
2394,10.5713,0.04375,0.005,1.63044e-06,3.29609,-0.00378281,0
2395,10.5843,0.04375,0.005,1.62857e-06,3.29711,-0.00403338,0
2396,10.5974,0.04375,0.005,1.62671e-06,3.2982,-0.00429979,0
2397,10.6104,0.04375,0.005,1.62485e-06,3.29936,-0.00458332,0
2398,10.6234,0.04375,0.005,1.62299e-06,3.3006,-0.00488533,0
2399,10.6363,0.04375,0.005,1.62114e-06,3.30192,-0.00520736,0
2400,10.6493,0.04375,0.005,1.61928e-06,3.30333,-0.00555111,0
2401,10.6622,0.04375,0.005,1.61743e-06,3.30483,-0.00591848,0
2402,10.6752,0.04375,0.005,1.61558e-06,3.30643,-0.00631156,0
2403,10.6881,0.04375,0.005,1.61374e-06,3.30814,-0.00673273,0
2404,10.701,0.04375,0.005,1.61189e-06,3.30997,-0.00718466,0
2405,10.7139,0.04375,0.005,1.61005e-06,3.31191,-0.00767034,0
2406,10.7268,0.04375,0.005,1.60821e-06,3.31399,-0.0081932,0
2407,10.7396,0.04375,0.005,1.60637e-06,3.31621,-0.0087571,0
2408,10.7525,0.04375,0.005,1.60454e-06,3.31858,-0.0093665,0
2409,10.7653,0.04375,0.005,1.6027e-06,3.32111,-0.0100265,0
2410,10.7781,0.04375,0.005,1.60087e-06,3.32382,-0.0107431,0
2411,10.7909,0.04375,0.005,1.59904e-06,3.32671,-0.0115231,0
2412,10.8037,0.04375,0.005,1.59721e-06,3.32982,-0.0123746,0
2413,10.8165,0.04375,0.005,1.59538e-06,3.33315,-0.0133071,0
2414,10.8292,0.04375,0.005,1.59356e-06,3.33672,-0.0143322,0
2415,10.842,0.04375,0.005,1.59174e-06,3.34056,-0.0154633,0
2416,10.8547,0.04375,0.005,1.58992e-06,3.34469,-0.0167171,0
2417,10.8674,0.04375,0.005,1.5881e-06,3.34914,-0.018114,0
2418,10.8801,0.04375,0.005,1.58629e-06,3.35395,-0.0196791,0
2419,10.8928,0.04375,0.005,1.58447e-06,3.35914,-0.021444,0
2420,10.9054,0.04375,0.005,1.58266e-06,3.36477,-0.0234492,0
2421,10.9181,0.04375,0.005,1.58085e-06,3.37087,-0.0257468,0
2422,10.9307,0.04375,0.005,1.57905e-06,3.37751,-0.0284049,0
2423,10.9434,0.04375,0.005,1.57724e-06,3.38473,-0.0315146,0
2424,10.956,0.04375,0.005,1.57544e-06,3.39258,-0.0351984,0
2425,10.9686,0.04375,0.005,1.57364e-06,3.40112,-0.0396226,0
2426,10.9812,0.04375,0.005,1.57184e-06,3.41034,-0.045012,0
2427,10.9937,0.04375,0.005,1.57004e-06,3.42018,-0.051657,0
2428,0.0125603,0.05625,0.005,3.14008e-06,3.60018,0.00117986,0
2429,0.0376666,0.05625,0.005,3.13649e-06,3.60068,0.00207308,0
2430,0.0627442,0.05625,0.005,3.13291e-06,3.60128,0.00265702,0
2431,0.0877932,0.05625,0.005,3.12933e-06,3.60184,0.00310308,0
2432,0.112813,0.05625,0.005,3.12575e-06,3.60234,0.00348917,0
2433,0.137805,0.05625,0.005,3.12218e-06,3.60283,0.00382011,0
2434,0.162768,0.05625,0.005,3.11861e-06,3.60332,0.00409881,0
2435,0.187703,0.05625,0.005,3.11504e-06,3.60381,0.00433633,0
2436,0.212609,0.05625,0.005,3.11148e-06,3.60428,0.00454231,0
2437,0.237487,0.05625,0.005,3.10792e-06,3.60476,0.00472231,0
2438,0.262336,0.05625,0.005,3.10437e-06,3.60523,0.00487994,0
2439,0.287156,0.05625,0.005,3.10082e-06,3.60569,0.00501832,0
2440,0.311949,0.05625,0.005,3.09728e-06,3.60615,0.00514004,0
2441,0.336713,0.05625,0.005,3.09374e-06,3.60661,0.00524703,0
2442,0.361449,0.05625,0.005,3.0902e-06,3.60706,0.005341,0
2443,0.386156,0.05625,0.005,3.08667e-06,3.60751,0.0054234,0
2444,0.410835,0.05625,0.005,3.08314e-06,3.60795,0.00549558,0
2445,0.435486,0.05625,0.005,3.07961e-06,3.60839,0.00555861,0
2446,0.460109,0.05625,0.005,3.07609e-06,3.60883,0.00561331,0
2447,0.484704,0.05625,0.005,3.07258e-06,3.60926,0.00566057,0
2448,0.50927,0.05625,0.005,3.06906e-06,3.60969,0.00570104,0
2449,0.533809,0.05625,0.005,3.06556e-06,3.61011,0.00573545,0
2450,0.558319,0.05625,0.005,3.06205e-06,3.61053,0.00576439,0
2451,0.582802,0.05625,0.005,3.05855e-06,3.61094,0.00578837,0
2452,0.607256,0.05625,0.005,3.05505e-06,3.61134,0.00580793,0
2453,0.631683,0.05625,0.005,3.05156e-06,3.61175,0.0058236,0
2454,0.656081,0.05625,0.005,3.04807e-06,3.61214,0.00583583,0
2455,0.680452,0.05625,0.005,3.04459e-06,3.61253,0.00584507,0
2456,0.704795,0.05625,0.005,3.04111e-06,3.61292,0.00585163,0
2457,0.72911,0.05625,0.005,3.03763e-06,3.6133,0.00585577,0
2458,0.753397,0.05625,0.005,3.03416e-06,3.61367,0.00585776,0
2459,0.777656,0.05625,0.005,3.03069e-06,3.61404,0.00585769,0
2460,0.801888,0.05625,0.005,3.02723e-06,3.6144,0.00585528,0
2461,0.826092,0.05625,0.005,3.02377e-06,3.61476,0.00585093,0
2462,0.850268,0.05625,0.005,3.02031e-06,3.61511,0.00584534,0
2463,0.874417,0.05625,0.005,3.01686e-06,3.61545,0.00583853,0
2464,0.898538,0.05625,0.005,3.01341e-06,3.61579,0.00583059,0
2465,0.922631,0.05625,0.005,3.00996e-06,3.61612,0.0058216,0
2466,0.946697,0.05625,0.005,3.00652e-06,3.61645,0.00581159,0
2467,0.970736,0.05625,0.005,3.00309e-06,3.61676,0.00580118,0
2468,0.994747,0.05625,0.005,2.99965e-06,3.61707,0.00579059,0
2469,1.01873,0.05625,0.005,2.99622e-06,3.61738,0.00577928,0
2470,1.04269,0.05625,0.005,2.9928e-06,3.61768,0.00576714,0
2471,1.06662,0.05625,0.005,2.98938e-06,3.61797,0.00575433,0
2472,1.09052,0.05625,0.005,2.98596e-06,3.61825,0.00574093,0
2473,1.11439,0.05625,0.005,2.98255e-06,3.61853,0.00572701,0
2474,1.13824,0.05625,0.005,2.97914e-06,3.6188,0.00571264,0
2475,1.16206,0.05625,0.005,2.97573e-06,3.61906,0.00569787,0
2476,1.18585,0.05625,0.005,2.97233e-06,3.61932,0.00568276,0
2477,1.20961,0.05625,0.005,2.96893e-06,3.61957,0.00566737,0
2478,1.23335,0.05625,0.005,2.96554e-06,3.61981,0.00565178,0
2479,1.25706,0.05625,0.005,2.96215e-06,3.62004,0.00563603,0
2480,1.28075,0.05625,0.005,2.95876e-06,3.62027,0.00562022,0
2481,1.3044,0.05625,0.005,2.95538e-06,3.62049,0.00560403,0
2482,1.32803,0.05625,0.005,2.952e-06,3.6207,0.00558734,0
2483,1.35163,0.05625,0.005,2.94863e-06,3.6209,0.00557048,0
2484,1.37521,0.05625,0.005,2.94526e-06,3.6211,0.00555373,0
2485,1.39876,0.05625,0.005,2.94189e-06,3.62129,0.0055371,0
2486,1.42228,0.05625,0.005,2.93853e-06,3.62147,0.0055205,0
2487,1.44578,0.05625,0.005,2.93517e-06,3.62164,0.0055039,0
2488,1.46924,0.05625,0.005,2.93181e-06,3.62181,0.00548724,0
2489,1.49268,0.05625,0.005,2.92846e-06,3.62196,0.00547057,0
2490,1.5161,0.05625,0.005,2.92511e-06,3.62211,0.00545395,0
2491,1.53949,0.05625,0.005,2.92177e-06,3.62225,0.00543736,0
2492,1.56285,0.05625,0.005,2.91843e-06,3.62238,0.00542076,0
2493,1.58618,0.05625,0.005,2.91509e-06,3.62251,0.00540421,0
2494,1.60949,0.05625,0.005,2.91176e-06,3.62263,0.00538748,0
2495,1.63277,0.05625,0.005,2.90843e-06,3.62273,0.0053703,0
2496,1.65602,0.05625,0.005,2.90511e-06,3.62283,0.00535282,0
2497,1.67925,0.05625,0.005,2.90179e-06,3.62292,0.00533522,0
2498,1.70245,0.05625,0.005,2.89847e-06,3.623,0.0053176,0
2499,1.72563,0.05625,0.005,2.89516e-06,3.62308,0.00529999,0
2500,1.74877,0.05625,0.005,2.89185e-06,3.62314,0.00528241,0
2501,1.7719,0.05625,0.005,2.88854e-06,3.6232,0.00526485,0
2502,1.79499,0.05625,0.005,2.88524e-06,3.62324,0.0052473,0
2503,1.81806,0.05625,0.005,2.88194e-06,3.62328,0.00522973,0
2504,1.8411,0.05625,0.005,2.87864e-06,3.62331,0.0052122,0
2505,1.86412,0.05625,0.005,2.87535e-06,3.62333,0.00519478,0
2506,1.88711,0.05625,0.005,2.87207e-06,3.62334,0.00517752,0
2507,1.91007,0.05625,0.005,2.86878e-06,3.62334,0.00516044,0
2508,1.93301,0.05625,0.005,2.8655e-06,3.62333,0.00514345,0
2509,1.95592,0.05625,0.005,2.86223e-06,3.62332,0.00512647,0
2510,1.9788,0.05625,0.005,2.85896e-06,3.62329,0.00510955,0
2511,2.00166,0.05625,0.005,2.85569e-06,3.62325,0.00509271,0
2512,2.0245,0.05625,0.005,2.85242e-06,3.6232,0.00507592,0
2513,2.0473,0.05625,0.005,2.84916e-06,3.62315,0.00505917,0
2514,2.07008,0.05625,0.005,2.84591e-06,3.62308,0.00504246,0
2515,2.09284,0.05625,0.005,2.84265e-06,3.62301,0.00502581,0
2516,2.11556,0.05625,0.005,2.8394e-06,3.62292,0.00500889,0
2517,2.13827,0.05625,0.005,2.83616e-06,3.62282,0.00499167,0
2518,2.16094,0.05625,0.005,2.83292e-06,3.62272,0.00497453,0
2519,2.18359,0.05625,0.005,2.82968e-06,3.6226,0.00495747,0
2520,2.20622,0.05625,0.005,2.82644e-06,3.62247,0.00494047,0
2521,2.22882,0.05625,0.005,2.82321e-06,3.62234,0.00492351,0
2522,2.25139,0.05625,0.005,2.81998e-06,3.62219,0.00490657,0
2523,2.27394,0.05625,0.005,2.81676e-06,3.62203,0.00488966,0
2524,2.29646,0.05625,0.005,2.81354e-06,3.62186,0.00487277,0
2525,2.31895,0.05625,0.005,2.81032e-06,3.62168,0.0048559,0
2526,2.34142,0.05625,0.005,2.80711e-06,3.6215,0.00483904,0
2527,2.36387,0.05625,0.005,2.8039e-06,3.6213,0.00482221,0
2528,2.38628,0.05625,0.005,2.8007e-06,3.62108,0.00480538,0
2529,2.40868,0.05625,0.005,2.7975e-06,3.62086,0.00478858,0
2530,2.43104,0.05625,0.005,2.7943e-06,3.62063,0.0047718,0
2531,2.45339,0.05625,0.005,2.7911e-06,3.62039,0.00475506,0
2532,2.4757,0.05625,0.005,2.78791e-06,3.62013,0.00473835,0
2533,2.49799,0.05625,0.005,2.78473e-06,3.61987,0.00472165,0
2534,2.52026,0.05625,0.005,2.78154e-06,3.61959,0.00470496,0
2535,2.5425,0.05625,0.005,2.77836e-06,3.61931,0.00468824,0
2536,2.56471,0.05625,0.005,2.77519e-06,3.61901,0.00467151,0
2537,2.5869,0.05625,0.005,2.77201e-06,3.6187,0.00465479,0
2538,2.60906,0.05625,0.005,2.76884e-06,3.61838,0.00463805,0
2539,2.6312,0.05625,0.005,2.76568e-06,3.61805,0.00462128,0
2540,2.65331,0.05625,0.005,2.76252e-06,3.61771,0.00460449,0
2541,2.6754,0.05625,0.005,2.75936e-06,3.61736,0.00458766,0
2542,2.69746,0.05625,0.005,2.75621e-06,3.61699,0.00457081,0
2543,2.7195,0.05625,0.005,2.75305e-06,3.61662,0.00455394,0
2544,2.74151,0.05625,0.005,2.74991e-06,3.61623,0.00453705,0
2545,2.7635,0.05625,0.005,2.74676e-06,3.61584,0.00452013,0
