cellI,x,y,z,V,Ux,Uy,Uz
377,7.70554,0.00625,0.005,2.04017e-06,2.46735,0.000124478,0
378,7.72186,0.00625,0.005,2.03784e-06,2.46704,0.000124,0
379,7.73815,0.00625,0.005,2.03551e-06,2.46672,0.000123526,0
380,7.75442,0.00625,0.005,2.03318e-06,2.46641,0.000123054,0
381,7.77068,0.00625,0.005,2.03086e-06,2.4661,0.000122585,0
382,7.78692,0.00625,0.005,2.02854e-06,2.46579,0.000122119,0
383,7.80314,0.00625,0.005,2.02622e-06,2.46549,0.000121655,0
384,7.81934,0.00625,0.005,2.0239e-06,2.46518,0.000121194,0
385,7.83552,0.00625,0.005,2.02159e-06,2.46488,0.000120735,0
386,7.85168,0.00625,0.005,2.01928e-06,2.46458,0.00012028,0
387,7.86783,0.00625,0.005,2.01697e-06,2.46428,0.000119826,0
388,7.88395,0.00625,0.005,2.01466e-06,2.46398,0.000119375,0
389,7.90006,0.00625,0.005,2.01236e-06,2.46368,0.000118927,0
390,7.91615,0.00625,0.005,2.01006e-06,2.46338,0.000118481,0
391,7.93222,0.00625,0.005,2.00776e-06,2.46309,0.000118037,0
392,7.94828,0.00625,0.005,2.00547e-06,2.46279,0.000117596,0
393,7.96431,0.00625,0.005,2.00317e-06,2.4625,0.000117156,0
394,7.98033,0.00625,0.005,2.00088e-06,2.46221,0.000116719,0
395,7.99632,0.00625,0.005,1.9986e-06,2.46192,0.000116285,0
396,8.0123,0.00625,0.005,1.99631e-06,2.46163,0.000115852,0
397,8.02827,0.00625,0.005,1.99403e-06,2.46135,0.000115422,0
398,8.04421,0.00625,0.005,1.99175e-06,2.46106,0.000114994,0
399,8.06013,0.00625,0.005,1.98947e-06,2.46078,0.000114568,0
400,8.07604,0.00625,0.005,1.9872e-06,2.46049,0.000114144,0
401,8.09193,0.00625,0.005,1.98493e-06,2.46021,0.000113722,0
402,8.1078,0.00625,0.005,1.98266e-06,2.45993,0.000113302,0
403,8.12365,0.00625,0.005,1.98039e-06,2.45965,0.000112884,0
404,8.13949,0.00625,0.005,1.97813e-06,2.45938,0.000112468,0
405,8.1553,0.00625,0.005,1.97587e-06,2.4591,0.000112054,0
406,8.1711,0.00625,0.005,1.97361e-06,2.45883,0.000111642,0
407,8.18688,0.00625,0.005,1.97135e-06,2.45855,0.000111232,0
408,8.20264,0.00625,0.005,1.9691e-06,2.45828,0.000110823,0
409,8.21838,0.00625,0.005,1.96685e-06,2.45801,0.000110417,0
410,8.23411,0.00625,0.005,1.9646e-06,2.45774,0.000110012,0
411,8.24982,0.00625,0.005,1.96235e-06,2.45747,0.000109608,0
412,8.26551,0.00625,0.005,1.96011e-06,2.45721,0.000109206,0
413,8.28118,0.00625,0.005,1.95787e-06,2.45694,0.000108806,0
414,8.29683,0.00625,0.005,1.95563e-06,2.45668,0.000108407,0
415,8.31247,0.00625,0.005,1.9534e-06,2.45641,0.00010801,0
416,8.32809,0.00625,0.005,1.95116e-06,2.45615,0.000107614,0
417,8.34369,0.00625,0.005,1.94893e-06,2.45589,0.000107219,0
418,8.35927,0.00625,0.005,1.9467e-06,2.45563,0.000106826,0
419,8.37484,0.00625,0.005,1.94448e-06,2.45537,0.000106434,0
420,8.39038,0.00625,0.005,1.94226e-06,2.45512,0.000106043,0
421,8.40591,0.00625,0.005,1.94004e-06,2.45486,0.000105653,0
422,8.42142,0.00625,0.005,1.93782e-06,2.45461,0.000105264,0
423,8.43692,0.00625,0.005,1.9356e-06,2.45435,0.000104876,0
424,8.45239,0.00625,0.005,1.93339e-06,2.4541,0.00010449,0
425,8.46785,0.00625,0.005,1.93118e-06,2.45385,0.000104104,0
426,8.48329,0.00625,0.005,1.92897e-06,2.4536,0.000103718,0
427,8.49871,0.00625,0.005,1.92677e-06,2.45335,0.000103334,0
428,8.51412,0.00625,0.005,1.92456e-06,2.45311,0.00010295,0
429,8.52951,0.00625,0.005,1.92236e-06,2.45286,0.000102567,0
430,8.54488,0.00625,0.005,1.92017e-06,2.45261,0.000102184,0
431,8.56023,0.00625,0.005,1.91797e-06,2.45237,0.000101802,0
432,8.57557,0.00625,0.005,1.91578e-06,2.45213,0.000101419,0
433,8.59088,0.00625,0.005,1.91359e-06,2.45189,0.000101038,0
434,8.60618,0.00625,0.005,1.9114e-06,2.45165,0.000100656,0
435,8.62147,0.00625,0.005,1.90922e-06,2.45141,0.000100274,0
436,8.63673,0.00625,0.005,1.90703e-06,2.45117,9.98924e-05,0
437,8.65198,0.00625,0.005,1.90485e-06,2.45093,9.95104e-05,0
438,8.66721,0.00625,0.005,1.90268e-06,2.4507,9.91281e-05,0
439,8.68242,0.00625,0.005,1.9005e-06,2.45046,9.87452e-05,0
440,8.69762,0.00625,0.005,1.89833e-06,2.45023,9.83617e-05,0
441,8.71279,0.00625,0.005,1.89616e-06,2.45,9.79775e-05,0
442,8.72795,0.00625,0.005,1.89399e-06,2.44976,9.75924e-05,0
443,8.7431,0.00625,0.005,1.89183e-06,2.44953,9.72062e-05,0
444,8.75822,0.00625,0.005,1.88966e-06,2.44931,9.68187e-05,0
445,8.77333,0.00625,0.005,1.8875e-06,2.44908,9.64299e-05,0
446,8.78842,0.00625,0.005,1.88535e-06,2.44885,9.60395e-05,0
447,8.8035,0.00625,0.005,1.88319e-06,2.44863,9.56474e-05,0
448,8.81856,0.00625,0.005,1.88104e-06,2.4484,9.52534e-05,0
449,8.83359,0.00625,0.005,1.87889e-06,2.44818,9.48572e-05,0
450,8.84862,0.00625,0.005,1.87674e-06,2.44796,9.44587e-05,0
451,8.86362,0.00625,0.005,1.87459e-06,2.44774,9.40577e-05,0
452,8.87861,0.00625,0.005,1.87245e-06,2.44752,9.36539e-05,0
453,8.89358,0.00625,0.005,1.87031e-06,2.4473,9.32471e-05,0
454,8.90854,0.00625,0.005,1.86817e-06,2.44708,9.2837e-05,0
455,8.92347,0.00625,0.005,1.86604e-06,2.44686,9.24235e-05,0
456,8.93839,0.00625,0.005,1.8639e-06,2.44665,9.20061e-05,0
457,8.9533,0.00625,0.005,1.86177e-06,2.44643,9.15847e-05,0
458,8.96818,0.00625,0.005,1.85964e-06,2.44622,9.1159e-05,0
459,8.98305,0.00625,0.005,1.85752e-06,2.44601,9.07286e-05,0
460,8.9979,0.00625,0.005,1.85539e-06,2.4458,9.02931e-05,0
461,9.01274,0.00625,0.005,1.85327e-06,2.44559,8.98524e-05,0
462,9.02755,0.00625,0.005,1.85116e-06,2.44538,8.94059e-05,0
463,9.04235,0.00625,0.005,1.84904e-06,2.44518,8.89534e-05,0
464,9.05714,0.00625,0.005,1.84693e-06,2.44497,8.84944e-05,0
465,9.07191,0.00625,0.005,1.84481e-06,2.44477,8.80284e-05,0
466,9.08666,0.00625,0.005,1.84271e-06,2.44456,8.75551e-05,0
467,9.10139,0.00625,0.005,1.8406e-06,2.44436,8.70739e-05,0
468,9.1161,0.00625,0.005,1.83849e-06,2.44416,8.65844e-05,0
469,9.1308,0.00625,0.005,1.83639e-06,2.44396,8.60861e-05,0
470,9.14549,0.00625,0.005,1.83429e-06,2.44377,8.55784e-05,0
471,9.16015,0.00625,0.005,1.8322e-06,2.44357,8.50608e-05,0
472,9.1748,0.00625,0.005,1.8301e-06,2.44337,8.45328e-05,0
473,9.18943,0.00625,0.005,1.82801e-06,2.44318,8.39937e-05,0
474,9.20405,0.00625,0.005,1.82592e-06,2.44299,8.34428e-05,0
475,9.21865,0.00625,0.005,1.82383e-06,2.4428,8.28796e-05,0
476,9.23323,0.00625,0.005,1.82175e-06,2.44261,8.23033e-05,0
477,9.2478,0.00625,0.005,1.81967e-06,2.44242,8.17133e-05,0
478,9.26235,0.00625,0.005,1.81759e-06,2.44223,8.11086e-05,0
479,9.27688,0.00625,0.005,1.81551e-06,2.44205,8.04886e-05,0
480,9.29139,0.00625,0.005,1.81343e-06,2.44186,7.98524e-05,0
481,9.30589,0.00625,0.005,1.81136e-06,2.44168,7.9199e-05,0
482,9.32038,0.00625,0.005,1.80929e-06,2.4415,7.85277e-05,0
483,9.33484,0.00625,0.005,1.80722e-06,2.44132,7.78374e-05,0
484,9.34929,0.00625,0.005,1.80515e-06,2.44115,7.71271e-05,0
485,9.36372,0.00625,0.005,1.80309e-06,2.44097,7.63958e-05,0
486,9.37814,0.00625,0.005,1.80103e-06,2.4408,7.56423e-05,0
487,9.39254,0.00625,0.005,1.79897e-06,2.44063,7.48655e-05,0
488,9.40692,0.00625,0.005,1.79691e-06,2.44046,7.40642e-05,0
489,9.42129,0.00625,0.005,1.79486e-06,2.44029,7.3237e-05,0
490,9.43564,0.00625,0.005,1.79281e-06,2.44012,7.23827e-05,0
491,9.44998,0.00625,0.005,1.79076e-06,2.43996,7.14998e-05,0
492,9.46429,0.00625,0.005,1.78871e-06,2.43979,7.05868e-05,0
493,9.4786,0.00625,0.005,1.78667e-06,2.43963,6.96422e-05,0
494,9.49288,0.00625,0.005,1.78462e-06,2.43948,6.86644e-05,0
495,9.50715,0.00625,0.005,1.78258e-06,2.43932,6.76516e-05,0
496,9.5214,0.00625,0.005,1.78055e-06,2.43917,6.6602e-05,0
497,9.53564,0.00625,0.005,1.77851e-06,2.43902,6.55139e-05,0
498,9.54986,0.00625,0.005,1.77648e-06,2.43887,6.43851e-05,0
499,9.56406,0.00625,0.005,1.77445e-06,2.43872,6.32136e-05,0
500,9.57825,0.00625,0.005,1.77242e-06,2.43858,6.19973e-05,0
501,9.59242,0.00625,0.005,1.77039e-06,2.43844,6.07339e-05,0
502,9.60658,0.00625,0.005,1.76837e-06,2.4383,5.9421e-05,0
503,9.62072,0.00625,0.005,1.76635e-06,2.43816,5.8056e-05,0
504,9.63484,0.00625,0.005,1.76433e-06,2.43803,5.66365e-05,0
505,9.64894,0.00625,0.005,1.76231e-06,2.4379,5.51595e-05,0
506,9.66303,0.00625,0.005,1.7603e-06,2.43778,5.36223e-05,0
507,9.67711,0.00625,0.005,1.75828e-06,2.43765,5.20218e-05,0
508,9.69117,0.00625,0.005,1.75627e-06,2.43753,5.03548e-05,0
509,9.70521,0.00625,0.005,1.75427e-06,2.43742,4.8618e-05,0
510,9.71924,0.00625,0.005,1.75226e-06,2.4373,4.68078e-05,0
511,9.73325,0.00625,0.005,1.75026e-06,2.4372,4.49207e-05,0
512,9.74724,0.00625,0.005,1.74826e-06,2.43709,4.29527e-05,0
513,9.76122,0.00625,0.005,1.74626e-06,2.43699,4.08997e-05,0
514,9.77518,0.00625,0.005,1.74426e-06,2.43689,3.87575e-05,0
515,9.78913,0.00625,0.005,1.74227e-06,2.4368,3.65216e-05,0
516,9.80306,0.00625,0.005,1.74028e-06,2.43672,3.41872e-05,0
517,9.81697,0.00625,0.005,1.73829e-06,2.43663,3.17492e-05,0
518,9.83087,0.00625,0.005,1.7363e-06,2.43656,2.92025e-05,0
519,9.84475,0.00625,0.005,1.73432e-06,2.43648,2.65413e-05,0
520,9.85862,0.00625,0.005,1.73233e-06,2.43642,2.37598e-05,0
521,9.87247,0.00625,0.005,1.73035e-06,2.43636,2.08515e-05,0
522,9.8863,0.00625,0.005,1.72837e-06,2.4363,1.78095e-05,0
523,9.90012,0.00625,0.005,1.7264e-06,2.43625,1.46267e-05,0
524,9.91393,0.00625,0.005,1.72443e-06,2.43621,1.12947e-05,0
525,9.92771,0.00625,0.005,1.72245e-06,2.43617,7.8056e-06,0
526,9.94149,0.00625,0.005,1.72049e-06,2.43614,4.14551e-06,0
527,9.95524,0.00625,0.005,1.71852e-06,2.43612,2.97564e-07,0
528,9.96898,0.00625,0.005,1.71655e-06,2.43611,-3.80474e-06,0
529,9.98271,0.00625,0.005,1.71459e-06,2.4361,-8.381e-06,0
530,9.99642,0.00625,0.005,1.71263e-06,2.43611,-1.35397e-05,0
531,10.0101,0.00625,0.005,1.71067e-06,2.43612,-1.91022e-05,0
532,10.0238,0.00625,0.005,1.70872e-06,2.43614,-2.49059e-05,0
533,10.0374,0.00625,0.005,1.70676e-06,2.43618,-3.09326e-05,0
534,10.0511,0.00625,0.005,1.70481e-06,2.43622,-3.71918e-05,0
535,10.0647,0.00625,0.005,1.70286e-06,2.43628,-4.37096e-05,0
536,10.0783,0.00625,0.005,1.70092e-06,2.43635,-5.05085e-05,0
537,10.0919,0.00625,0.005,1.69897e-06,2.43643,-5.76041e-05,0
538,10.1055,0.00625,0.005,1.69703e-06,2.43653,-6.50071e-05,0
539,10.1191,0.00625,0.005,1.69509e-06,2.43663,-7.27309e-05,0
540,10.1326,0.00625,0.005,1.69315e-06,2.43676,-8.07922e-05,0
541,10.1462,0.00625,0.005,1.69122e-06,2.4369,-8.92099e-05,0
542,10.1597,0.00625,0.005,1.68928e-06,2.43705,-9.8004e-05,0
543,10.1732,0.00625,0.005,1.68735e-06,2.43722,-0.000107195,0
544,10.1867,0.00625,0.005,1.68543e-06,2.4374,-0.000116806,0
545,10.2002,0.00625,0.005,1.6835e-06,2.43761,-0.00012686,0
546,10.2136,0.00625,0.005,1.68157e-06,2.43783,-0.000137381,0
547,10.2271,0.00625,0.005,1.67965e-06,2.43807,-0.000148396,0
548,10.2405,0.00625,0.005,1.67773e-06,2.43833,-0.000159931,0
549,10.2539,0.00625,0.005,1.67581e-06,2.43862,-0.000172015,0
550,10.2673,0.00625,0.005,1.6739e-06,2.43892,-0.00018468,0
551,10.2807,0.00625,0.005,1.67199e-06,2.43925,-0.000197957,0
552,10.2941,0.00625,0.005,1.67007e-06,2.43961,-0.000211882,0
553,10.3074,0.00625,0.005,1.66816e-06,2.43998,-0.00022649,0
554,10.3208,0.00625,0.005,1.66626e-06,2.44039,-0.00024182,0
555,10.3341,0.00625,0.005,1.66435e-06,2.44082,-0.000257915,0
556,10.3474,0.00625,0.005,1.66245e-06,2.44129,-0.000274818,0
557,10.3607,0.00625,0.005,1.66055e-06,2.44178,-0.000292576,0
558,10.374,0.00625,0.005,1.65865e-06,2.4423,-0.00031124,0
559,10.3872,0.00625,0.005,1.65675e-06,2.44286,-0.000330864,0
560,10.4005,0.00625,0.005,1.65486e-06,2.44346,-0.000351505,0
561,10.4137,0.00625,0.005,1.65297e-06,2.44409,-0.000373225,0
562,10.4269,0.00625,0.005,1.65108e-06,2.44477,-0.00039609,0
563,10.4401,0.00625,0.005,1.64919e-06,2.44548,-0.000420171,0
564,10.4533,0.00625,0.005,1.64731e-06,2.44624,-0.000445545,0
565,10.4665,0.00625,0.005,1.64542e-06,2.44704,-0.000472294,0
566,10.4796,0.00625,0.005,1.64354e-06,2.44789,-0.000500507,0
567,10.4928,0.00625,0.005,1.64166e-06,2.4488,-0.000530281,0
568,10.5059,0.00625,0.005,1.63979e-06,2.44975,-0.000561718,0
569,10.519,0.00625,0.005,1.63791e-06,2.45077,-0.000594933,0
570,10.5321,0.00625,0.005,1.63604e-06,2.45184,-0.000630047,0
571,10.5452,0.00625,0.005,1.63417e-06,2.45298,-0.000667193,0
572,10.5583,0.00625,0.005,1.6323e-06,2.45418,-0.000706518,0
573,10.5713,0.00625,0.005,1.63044e-06,2.45546,-0.000748181,0
574,10.5843,0.00625,0.005,1.62857e-06,2.45681,-0.000792354,0
575,10.5974,0.00625,0.005,1.62671e-06,2.45824,-0.00083923,0
576,10.6104,0.00625,0.005,1.62485e-06,2.45975,-0.000889019,0
577,10.6234,0.00625,0.005,1.62299e-06,2.46135,-0.000941953,0
578,10.6363,0.00625,0.005,1.62114e-06,2.46305,-0.00099829,0
579,10.6493,0.00625,0.005,1.61928e-06,2.46485,-0.00105832,0
580,10.6622,0.00625,0.005,1.61743e-06,2.46676,-0.00112235,0
581,10.6752,0.00625,0.005,1.61558e-06,2.46878,-0.00119074,0
582,10.6881,0.00625,0.005,1.61374e-06,2.47092,-0.00126389,0
583,10.701,0.00625,0.005,1.61189e-06,2.47319,-0.00134226,0
584,10.7139,0.00625,0.005,1.61005e-06,2.47561,-0.00142635,0
585,10.7268,0.00625,0.005,1.60821e-06,2.47817,-0.00151673,0
586,10.7396,0.00625,0.005,1.60637e-06,2.4809,-0.00161407,0
587,10.7525,0.00625,0.005,1.60454e-06,2.4838,-0.00171913,0
588,10.7653,0.00625,0.005,1.6027e-06,2.48689,-0.00183279,0
589,10.7781,0.00625,0.005,1.60087e-06,2.49018,-0.00195607,0
590,10.7909,0.00625,0.005,1.59904e-06,2.49369,-0.00209016,0
591,10.8037,0.00625,0.005,1.59721e-06,2.49745,-0.00223647,0
592,10.8165,0.00625,0.005,1.59538e-06,2.50146,-0.0023967,0
593,10.8292,0.00625,0.005,1.59356e-06,2.50576,-0.00257286,0
594,10.842,0.00625,0.005,1.59174e-06,2.51038,-0.00276743,0
595,10.8547,0.00625,0.005,1.58992e-06,2.51535,-0.00298345,0
596,10.8674,0.00625,0.005,1.5881e-06,2.52071,-0.00322471,0
597,10.8801,0.00625,0.005,1.58629e-06,2.5265,-0.00349607,0
598,10.8928,0.00625,0.005,1.58447e-06,2.53278,-0.00380381,0
599,10.9054,0.00625,0.005,1.58266e-06,2.53963,-0.00415626,0
600,10.9181,0.00625,0.005,1.58085e-06,2.54711,-0.00456481,0
601,10.9307,0.00625,0.005,1.57905e-06,2.55535,-0.00504545,0
602,10.9434,0.00625,0.005,1.57724e-06,2.56447,-0.00562144,0
603,10.956,0.00625,0.005,1.57544e-06,2.57466,-0.00632781,0
604,10.9686,0.00625,0.005,1.57364e-06,2.58618,-0.00721967,0
605,10.9812,0.00625,0.005,1.57184e-06,2.59941,-0.00840803,0
606,10.9937,0.00625,0.005,1.57004e-06,2.61732,-0.0100261,0
607,0.0125603,0.01875,0.005,3.14008e-06,3.60114,0.00447127,0
608,0.0376666,0.01875,0.005,3.13649e-06,3.60307,0.00609296,0
609,0.0627442,0.01875,0.005,3.13291e-06,3.60401,0.0068501,0
610,0.0877932,0.01875,0.005,3.12933e-06,3.60413,0.00749815,0
611,0.112813,0.01875,0.005,3.12575e-06,3.60384,0.00802724,0
612,0.137805,0.01875,0.005,3.12218e-06,3.60324,0.00840518,0
613,0.162768,0.01875,0.005,3.11861e-06,3.60228,0.00866344,0
614,0.187703,0.01875,0.005,3.11504e-06,3.60095,0.00883566,0
615,0.212609,0.01875,0.005,3.11148e-06,3.59927,0.00894283,0
616,0.237487,0.01875,0.005,3.10792e-06,3.59725,0.00899864,0
617,0.262336,0.01875,0.005,3.10437e-06,3.59491,0.00901371,0
618,0.287156,0.01875,0.005,3.10082e-06,3.59226,0.00899726,0
619,0.311949,0.01875,0.005,3.09728e-06,3.58931,0.00895738,0
620,0.336713,0.01875,0.005,3.09374e-06,3.58609,0.00890004,0
621,0.361449,0.01875,0.005,3.0902e-06,3.58262,0.00882936,0
622,0.386156,0.01875,0.005,3.08667e-06,3.57891,0.00874857,0
623,0.410835,0.01875,0.005,3.08314e-06,3.57498,0.00866029,0
624,0.435486,0.01875,0.005,3.07961e-06,3.57085,0.00856683,0
625,0.460109,0.01875,0.005,3.07609e-06,3.56653,0.0084699,0
626,0.484704,0.01875,0.005,3.07258e-06,3.56205,0.00837075,0
627,0.50927,0.01875,0.005,3.06906e-06,3.55741,0.00827049,0
628,0.533809,0.01875,0.005,3.06556e-06,3.55263,0.00817013,0
629,0.558319,0.01875,0.005,3.06205e-06,3.54772,0.00807016,0
630,0.582802,0.01875,0.005,3.05855e-06,3.5427,0.00797073,0
631,0.607256,0.01875,0.005,3.05505e-06,3.53757,0.00787194,0
632,0.631683,0.01875,0.005,3.05156e-06,3.53235,0.00777386,0
633,0.656081,0.01875,0.005,3.04807e-06,3.52705,0.00767654,0
634,0.680452,0.01875,0.005,3.04459e-06,3.52167,0.00757996,0
635,0.704795,0.01875,0.005,3.04111e-06,3.51622,0.00748406,0
636,0.72911,0.01875,0.005,3.03763e-06,3.51071,0.00738885,0
637,0.753397,0.01875,0.005,3.03416e-06,3.50516,0.00729438,0
638,0.777656,0.01875,0.005,3.03069e-06,3.49955,0.00720059,0
639,0.801888,0.01875,0.005,3.02723e-06,3.49391,0.0071074,0
640,0.826092,0.01875,0.005,3.02377e-06,3.48824,0.00701475,0
641,0.850268,0.01875,0.005,3.02031e-06,3.48253,0.00692264,0
642,0.874417,0.01875,0.005,3.01686e-06,3.4768,0.00683115,0
643,0.898538,0.01875,0.005,3.01341e-06,3.47106,0.00674052,0
644,0.922631,0.01875,0.005,3.00996e-06,3.46529,0.00665185,0
645,0.946697,0.01875,0.005,3.00652e-06,3.45952,0.0065531,0
646,0.970736,0.01875,0.005,3.00309e-06,3.45374,0.00644424,0
647,0.994747,0.01875,0.005,2.99965e-06,3.44796,0.00633912,0
648,1.01873,0.01875,0.005,2.99622e-06,3.44219,0.00623759,0
649,1.04269,0.01875,0.005,2.9928e-06,3.43642,0.00613838,0
650,1.06662,0.01875,0.005,2.98938e-06,3.43066,0.00604109,0
651,1.09052,0.01875,0.005,2.98596e-06,3.42492,0.00594546,0
652,1.11439,0.01875,0.005,2.98255e-06,3.4192,0.0058513,0
653,1.13824,0.01875,0.005,2.97914e-06,3.4135,0.00575851,0
654,1.16206,0.01875,0.005,2.97573e-06,3.40783,0.00566727,0
655,1.18585,0.01875,0.005,2.97233e-06,3.40218,0.00557792,0
656,1.20961,0.01875,0.005,2.96893e-06,3.39656,0.0054912,0
657,1.23335,0.01875,0.005,2.96554e-06,3.39098,0.00540711,0
658,1.25706,0.01875,0.005,2.96215e-06,3.38543,0.00532489,0
659,1.28075,0.01875,0.005,2.95876e-06,3.37991,0.00524396,0
660,1.3044,0.01875,0.005,2.95538e-06,3.37443,0.00516415,0
661,1.32803,0.01875,0.005,2.952e-06,3.369,0.00508543,0
662,1.35163,0.01875,0.005,2.94863e-06,3.3636,0.00500779,0
663,1.37521,0.01875,0.005,2.94526e-06,3.35824,0.00493124,0
664,1.39876,0.01875,0.005,2.94189e-06,3.35293,0.00485576,0
665,1.42228,0.01875,0.005,2.93853e-06,3.34766,0.00478136,0
666,1.44578,0.01875,0.005,2.93517e-06,3.34244,0.00470806,0
667,1.46924,0.01875,0.005,2.93181e-06,3.33726,0.00463588,0
668,1.49268,0.01875,0.005,2.92846e-06,3.33212,0.00456457,0
669,1.5161,0.01875,0.005,2.92511e-06,3.32704,0.0044939,0
670,1.53949,0.01875,0.005,2.92177e-06,3.322,0.00442399,0
671,1.56285,0.01875,0.005,2.91843e-06,3.317,0.00435497,0
672,1.58618,0.01875,0.005,2.91509e-06,3.31206,0.00428691,0
673,1.60949,0.01875,0.005,2.91176e-06,3.30717,0.00421983,0
674,1.63277,0.01875,0.005,2.90843e-06,3.30232,0.00415378,0
675,1.65602,0.01875,0.005,2.90511e-06,3.29753,0.00408867,0
676,1.67925,0.01875,0.005,2.90179e-06,3.29278,0.00402444,0
677,1.70245,0.01875,0.005,2.89847e-06,3.28809,0.00396113,0
678,1.72563,0.01875,0.005,2.89516e-06,3.28344,0.00389879,0
679,1.74877,0.01875,0.005,2.89185e-06,3.27885,0.00383742,0
680,1.7719,0.01875,0.005,2.88854e-06,3.2743,0.00377704,0
681,1.79499,0.01875,0.005,2.88524e-06,3.2698,0.0037176,0
682,1.81806,0.01875,0.005,2.88194e-06,3.26536,0.00365906,0
683,1.8411,0.01875,0.005,2.87864e-06,3.26096,0.00360148,0
684,1.86412,0.01875,0.005,2.87535e-06,3.25662,0.00354488,0
685,1.88711,0.01875,0.005,2.87207e-06,3.25232,0.00348928,0
686,1.91007,0.01875,0.005,2.86878e-06,3.24808,0.00343465,0
687,1.93301,0.01875,0.005,2.8655e-06,3.24388,0.00338098,0
688,1.95592,0.01875,0.005,2.86223e-06,3.23973,0.00332826,0
689,1.9788,0.01875,0.005,2.85896e-06,3.23563,0.00327647,0
690,2.00166,0.01875,0.005,2.85569e-06,3.23158,0.00322561,0
691,2.0245,0.01875,0.005,2.85242e-06,3.22758,0.00317565,0
692,2.0473,0.01875,0.005,2.84916e-06,3.22362,0.00312661,0
693,2.07008,0.01875,0.005,2.84591e-06,3.21972,0.00307846,0
694,2.09284,0.01875,0.005,2.84265e-06,3.21586,0.00303122,0
695,2.11556,0.01875,0.005,2.8394e-06,3.21204,0.00298486,0
696,2.13827,0.01875,0.005,2.83616e-06,3.20828,0.00293938,0
697,2.16094,0.01875,0.005,2.83292e-06,3.20456,0.00289476,0
698,2.18359,0.01875,0.005,2.82968e-06,3.20088,0.00285097,0
699,2.20622,0.01875,0.005,2.82644e-06,3.19725,0.00280802,0
700,2.22882,0.01875,0.005,2.82321e-06,3.19367,0.0027659,0
701,2.25139,0.01875,0.005,2.81998e-06,3.19013,0.00272461,0
702,2.27394,0.01875,0.005,2.81676e-06,3.18663,0.00268413,0
703,2.29646,0.01875,0.005,2.81354e-06,3.18317,0.00264444,0
704,2.31895,0.01875,0.005,2.81032e-06,3.17976,0.00260554,0
705,2.34142,0.01875,0.005,2.80711e-06,3.17639,0.0025674,0
706,2.36387,0.01875,0.005,2.8039e-06,3.17307,0.00253002,0
707,2.38628,0.01875,0.005,2.8007e-06,3.16978,0.00249338,0
708,2.40868,0.01875,0.005,2.7975e-06,3.16653,0.00245747,0
709,2.43104,0.01875,0.005,2.7943e-06,3.16333,0.00242228,0
710,2.45339,0.01875,0.005,2.7911e-06,3.16016,0.0023878,0
711,2.4757,0.01875,0.005,2.78791e-06,3.15704,0.00235403,0
712,2.49799,0.01875,0.005,2.78473e-06,3.15395,0.00232094,0
713,2.52026,0.01875,0.005,2.78154e-06,3.1509,0.00228853,0
714,2.5425,0.01875,0.005,2.77836e-06,3.14789,0.00225677,0
715,2.56471,0.01875,0.005,2.77519e-06,3.14492,0.00222566,0
716,2.5869,0.01875,0.005,2.77201e-06,3.14198,0.00219516,0
717,2.60906,0.01875,0.005,2.76884e-06,3.13908,0.00216528,0
718,2.6312,0.01875,0.005,2.76568e-06,3.13621,0.00213599,0
719,2.65331,0.01875,0.005,2.76252e-06,3.13338,0.00210729,0
720,2.6754,0.01875,0.005,2.75936e-06,3.13058,0.00207917,0
721,2.69746,0.01875,0.005,2.75621e-06,3.12782,0.00205162,0
722,2.7195,0.01875,0.005,2.75305e-06,3.12509,0.00202463,0
723,2.74151,0.01875,0.005,2.74991e-06,3.1224,0.00199819,0
724,2.7635,0.01875,0.005,2.74676e-06,3.11974,0.00197228,0
725,2.78546,0.01875,0.005,2.74362e-06,3.11711,0.0019469,0
726,2.8074,0.01875,0.005,2.74049e-06,3.11451,0.00192203,0
727,2.82931,0.01875,0.005,2.73735e-06,3.11194,0.00189766,0
728,2.8512,0.01875,0.005,2.73423e-06,3.10941,0.00187379,0
729,2.87306,0.01875,0.005,2.7311e-06,3.1069,0.00185041,0
730,2.89489,0.01875,0.005,2.72798e-06,3.10442,0.00182749,0
731,2.9167,0.01875,0.005,2.72486e-06,3.10198,0.00180504,0
732,2.93849,0.01875,0.005,2.72174e-06,3.09956,0.00178304,0
733,2.96025,0.01875,0.005,2.71863e-06,3.09717,0.00176148,0
734,2.98199,0.01875,0.005,2.71553e-06,3.09481,0.00174034,0
735,3.0037,0.01875,0.005,2.71242e-06,3.09247,0.00171964,0
736,3.02539,0.01875,0.005,2.70932e-06,3.09017,0.00169934,0
737,3.04705,0.01875,0.005,2.70622e-06,3.08789,0.00167944,0
738,3.06869,0.01875,0.005,2.70313e-06,3.08563,0.00165994,0
739,3.0903,0.01875,0.005,2.70004e-06,3.0834,0.00164082,0
740,3.11189,0.01875,0.005,2.69695e-06,3.0812,0.00162207,0
741,3.13345,0.01875,0.005,2.69387e-06,3.07903,0.00160369,0
742,3.15499,0.01875,0.005,2.69079e-06,3.07687,0.00158567,0
743,3.1765,0.01875,0.005,2.68771e-06,3.07474,0.001568,0
744,3.19799,0.01875,0.005,2.68464e-06,3.07264,0.00155066,0
745,3.21946,0.01875,0.005,2.68157e-06,3.07056,0.00153367,0
746,3.2409,0.01875,0.005,2.67851e-06,3.0685,0.001517,0
